userid,placeid,time,timeoffset,lng,lat,spot_categ,cross_city_mode
1675782,4ad4c019f964a520eff020e3,Thu Jan 17 14:49:50 +0000 2013,-300,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Thu Jan 17 14:52:05 +0000 2013,-300,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b1ee80af964a5205f2124e3,Thu Jan 17 19:39:42 +0000 2013,-300,-76.725972,39.15319,Fast Food Restaurant,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Thu Jan 17 20:15:26 +0000 2013,-300,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Thu Jan 17 20:16:18 +0000 2013,-300,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Fri Jan 18 18:29:14 +0000 2013,-300,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b92e029f964a520902334e3,Fri Jan 18 21:15:29 +0000 2013,-300,-76.724214,39.156791,Clothing Store,Washington_Baltimore
1675782,4b92e029f964a520902334e3,Thu Jan 24 20:01:28 +0000 2013,-300,-76.724214,39.156791,Clothing Store,Washington_Baltimore
1675782,4bf9aa40b182c9b6ea57795a,Fri Jan 25 00:29:06 +0000 2013,-300,-76.729391,39.155321,Gas Station / Garage,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Sat Jan 26 13:07:56 +0000 2013,-300,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Mon Jan 28 14:57:42 +0000 2013,-300,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ea19eaeb8f7e4911e43654e,Mon Jan 28 18:37:48 +0000 2013,-300,-76.725516,39.157237,Salad Place,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Mon Jan 28 19:53:41 +0000 2013,-300,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Tue Jan 29 15:00:38 +0000 2013,-300,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Wed Jan 30 23:47:23 +0000 2013,-300,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Thu Jan 31 00:38:49 +0000 2013,-300,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b7ec63cf964a52069fe2fe3,Fri Feb 01 20:27:40 +0000 2013,-300,-76.727601,39.153257,Fast Food Restaurant,Washington_Baltimore
1675782,4bf9aa40b182c9b6ea57795a,Fri Feb 01 20:39:06 +0000 2013,-300,-76.729391,39.155321,Gas Station / Garage,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Sun Feb 03 13:50:28 +0000 2013,-300,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf9aa40b182c9b6ea57795a,Sun Feb 03 23:20:40 +0000 2013,-300,-76.729391,39.155321,Gas Station / Garage,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Tue Feb 05 23:07:30 +0000 2013,-300,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Tue Feb 05 23:12:50 +0000 2013,-300,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b92e029f964a520902334e3,Wed Feb 06 23:26:47 +0000 2013,-300,-76.724214,39.156791,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Thu Feb 07 18:05:40 +0000 2013,-300,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4e284df91fc7f0a6e14985e1,Thu Feb 07 21:43:32 +0000 2013,-300,-76.73083299999998,39.154017,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Thu Feb 07 23:01:37 +0000 2013,-300,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Sun Feb 10 16:58:19 +0000 2013,-300,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Mon Feb 11 18:26:51 +0000 2013,-300,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4e284df91fc7f0a6e14985e1,Mon Feb 11 21:59:04 +0000 2013,-300,-76.73083299999998,39.154017,Mall,Washington_Baltimore
1675782,4fe3120be4b06e75a682fdf1,Tue Feb 12 17:31:25 +0000 2013,-300,-76.616442,39.203611,Trade School,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Sat Feb 16 18:36:12 +0000 2013,-300,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ea19eaeb8f7e4911e43654e,Sat Feb 16 21:59:16 +0000 2013,-300,-76.725516,39.157237,Salad Place,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Sun Feb 17 03:53:43 +0000 2013,-300,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Sun Feb 17 13:50:11 +0000 2013,-300,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Sun Feb 17 13:52:21 +0000 2013,-300,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Sun Feb 17 23:15:51 +0000 2013,-300,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b146730f964a52096a223e3,Wed Feb 27 19:27:54 +0000 2013,-300,-76.727101,39.153187,Fast Food Restaurant,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Wed Feb 27 20:01:17 +0000 2013,-300,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Thu Feb 28 15:01:26 +0000 2013,-300,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Tue Mar 05 12:55:58 +0000 2013,-300,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Tue Mar 05 13:06:16 +0000 2013,-300,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Thu Mar 07 17:56:41 +0000 2013,-300,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4c015eff58dbc9282f39ee6b,Sat Mar 09 18:58:55 +0000 2013,-300,-76.72559699999998,39.157353,Food Court,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Sun Mar 10 18:09:23 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Mon Mar 11 17:29:56 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Mon Mar 11 23:14:33 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Thu Mar 14 12:02:48 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b146730f964a52096a223e3,Thu Mar 14 17:08:15 +0000 2013,-240,-76.727101,39.153187,Fast Food Restaurant,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Fri Mar 15 12:53:13 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4b22db8af964a520e54e24e3,Fri Mar 15 18:31:35 +0000 2013,-240,-76.72357499999998,39.151991,Bakery,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Sat Mar 16 15:12:46 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ea19eaeb8f7e4911e43654e,Sat Mar 16 19:22:17 +0000 2013,-240,-76.725516,39.157237,Salad Place,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Mon Mar 18 13:07:53 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Mon Mar 18 13:09:08 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b92e029f964a520902334e3,Mon Mar 18 17:40:33 +0000 2013,-240,-76.724214,39.156791,Clothing Store,Washington_Baltimore
1675782,4b9ec628f964a520d50037e3,Mon Mar 18 17:51:14 +0000 2013,-240,-76.72551,39.157318,Chinese Restaurant,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Fri Mar 22 10:40:41 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Fri Mar 22 10:43:39 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4df25422d1649c8a28de9d42,Fri Mar 22 15:13:42 +0000 2013,-240,-76.72560199999998,39.15729,Food Court,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Sun Mar 24 11:54:21 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Sun Mar 24 18:08:21 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Mon Mar 25 18:14:05 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Thu Mar 28 12:19:17 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Thu Mar 28 12:30:12 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Thu Mar 28 18:45:37 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Thu Mar 28 18:53:44 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Fri Mar 29 12:45:16 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Fri Mar 29 20:47:52 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Sat Mar 30 19:13:18 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Mon Apr 01 11:50:22 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf9aa40b182c9b6ea57795a,Wed Apr 03 15:32:11 +0000 2013,-240,-76.729391,39.155321,Gas Station / Garage,Washington_Baltimore
1675782,4b146730f964a52096a223e3,Wed Apr 03 20:19:39 +0000 2013,-240,-76.727101,39.153187,Fast Food Restaurant,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Wed Apr 03 20:54:50 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Fri Apr 05 12:47:37 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf9aa40b182c9b6ea57795a,Fri Apr 05 22:20:55 +0000 2013,-240,-76.729391,39.155321,Gas Station / Garage,Washington_Baltimore
1675782,4ea19eaeb8f7e4911e43654e,Mon Apr 08 16:27:41 +0000 2013,-240,-76.725516,39.157237,Salad Place,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Tue Apr 09 17:31:59 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf9aa40b182c9b6ea57795a,Tue Apr 09 21:43:31 +0000 2013,-240,-76.729391,39.155321,Gas Station / Garage,Washington_Baltimore
1675782,4b146730f964a52096a223e3,Wed Apr 10 17:17:18 +0000 2013,-240,-76.727101,39.153187,Fast Food Restaurant,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Wed Apr 10 17:52:18 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4b3fbe83f964a520b9ad25e3,Wed Apr 10 22:27:19 +0000 2013,-240,-76.72457799999998,39.153185,Burrito Place,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Wed Apr 10 23:05:50 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Fri Apr 12 17:51:51 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Fri Apr 12 17:53:28 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b3fbe83f964a520b9ad25e3,Fri Apr 12 22:13:54 +0000 2013,-240,-76.72457799999998,39.153185,Burrito Place,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Tue Apr 16 17:58:48 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Wed Apr 17 12:01:57 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Fri Apr 19 14:19:36 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Sat Apr 20 12:06:39 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Sat Apr 20 12:07:28 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b748bbcf964a5201fe32de3,Sun Apr 21 00:41:28 +0000 2013,-240,-76.54230699999998,39.287412,Seafood Restaurant,Washington_Baltimore
1675782,4b434553f964a520c0dd25e3,Sun Apr 21 22:30:40 +0000 2013,-240,-76.58985099999998,39.281729,American Restaurant,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Mon Apr 22 14:01:59 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b3fbe83f964a520b9ad25e3,Tue Apr 23 18:33:42 +0000 2013,-240,-76.72457799999998,39.153185,Burrito Place,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Wed Apr 24 17:59:40 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b7ec63cf964a52069fe2fe3,Wed Apr 24 22:31:59 +0000 2013,-240,-76.727601,39.153257,Fast Food Restaurant,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Wed Apr 24 23:00:53 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Thu Apr 25 10:48:10 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4b92e029f964a520902334e3,Sat Apr 27 21:35:24 +0000 2013,-240,-76.724214,39.156791,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Sat Apr 27 21:49:36 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Tue Apr 30 10:55:56 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Tue Apr 30 11:03:56 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Wed May 01 13:04:52 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Wed May 01 18:53:03 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b92e029f964a520902334e3,Wed May 01 23:26:55 +0000 2013,-240,-76.724214,39.156791,Clothing Store,Washington_Baltimore
1675782,4df25422d1649c8a28de9d42,Thu May 02 18:04:15 +0000 2013,-240,-76.72560199999998,39.15729,Food Court,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Tue May 07 19:14:31 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Fri May 10 14:02:49 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4b146730f964a52096a223e3,Fri May 10 18:38:38 +0000 2013,-240,-76.727101,39.153187,Fast Food Restaurant,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Fri May 10 19:12:25 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Sat May 11 17:54:00 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Sun May 12 12:59:08 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Sun May 12 13:01:20 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4df25422d1649c8a28de9d42,Sun May 12 17:30:24 +0000 2013,-240,-76.72560199999998,39.15729,Food Court,Washington_Baltimore
1675782,4b146730f964a52096a223e3,Mon May 13 16:55:20 +0000 2013,-240,-76.727101,39.153187,Fast Food Restaurant,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Wed May 15 20:53:40 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Thu May 16 17:28:26 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Thu May 16 17:29:32 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b146730f964a52096a223e3,Thu May 16 20:52:28 +0000 2013,-240,-76.727101,39.153187,Fast Food Restaurant,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Thu May 16 21:14:28 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b146730f964a52096a223e3,Fri May 17 22:21:26 +0000 2013,-240,-76.727101,39.153187,Fast Food Restaurant,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Fri May 17 22:41:02 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Sun May 19 13:01:10 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Sun May 19 13:02:24 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Tue May 21 13:03:13 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Wed May 22 17:27:18 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Wed May 22 17:29:26 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Thu May 23 17:54:12 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Fri May 24 12:56:27 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Fri May 24 12:57:28 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ea19eaeb8f7e4911e43654e,Mon May 27 21:56:24 +0000 2013,-240,-76.725516,39.157237,Salad Place,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Wed May 29 11:03:29 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Fri May 31 12:59:13 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Mon Jun 03 13:16:08 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Tue Jun 04 21:59:16 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Wed Jun 05 18:07:07 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Wed Jun 05 21:47:38 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Fri Jun 07 13:41:01 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Fri Jun 07 13:43:02 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4df25422d1649c8a28de9d42,Sat Jun 08 21:16:39 +0000 2013,-240,-76.72560199999998,39.15729,Food Court,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Tue Jun 18 18:00:39 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Wed Jun 26 10:57:37 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Wed Jun 26 10:58:23 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4c015eff58dbc9282f39ee6b,Sun Jun 30 17:51:39 +0000 2013,-240,-76.72559699999998,39.157353,Food Court,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Sun Jun 30 18:45:51 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b7ec63cf964a52069fe2fe3,Tue Jul 02 22:14:59 +0000 2013,-240,-76.727601,39.153257,Fast Food Restaurant,Washington_Baltimore
1675782,4bf9aa40b182c9b6ea57795a,Tue Jul 02 22:43:38 +0000 2013,-240,-76.729391,39.155321,Gas Station / Garage,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Wed Jul 03 19:05:27 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Wed Jul 03 19:06:34 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Thu Jul 04 19:45:08 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Thu Jul 04 22:58:16 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf9aa40b182c9b6ea57795a,Mon Jul 08 23:36:46 +0000 2013,-240,-76.729391,39.155321,Gas Station / Garage,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Tue Jul 09 17:57:14 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Tue Jul 09 22:45:56 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Thu Jul 11 13:54:02 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Sun Jul 14 12:55:07 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Tue Jul 16 18:00:10 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ea19eaeb8f7e4911e43654e,Wed Jul 17 18:10:34 +0000 2013,-240,-76.725516,39.157237,Salad Place,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Wed Jul 17 18:36:28 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Fri Jul 19 22:49:15 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Thu Jul 25 14:03:42 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Thu Jul 25 18:52:36 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4b3fbe83f964a520b9ad25e3,Fri Jul 26 22:11:11 +0000 2013,-240,-76.72457799999998,39.153185,Burrito Place,Washington_Baltimore
1675782,4ea19eaeb8f7e4911e43654e,Sun Jul 28 16:38:59 +0000 2013,-240,-76.725516,39.157237,Salad Place,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Mon Jul 29 18:02:26 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Wed Jul 31 16:05:49 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Wed Jul 31 16:06:55 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b7ec63cf964a52069fe2fe3,Wed Jul 31 20:33:59 +0000 2013,-240,-76.727601,39.153257,Fast Food Restaurant,Washington_Baltimore
1675782,4ea19eaeb8f7e4911e43654e,Fri Aug 02 22:13:03 +0000 2013,-240,-76.725516,39.157237,Salad Place,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Sat Aug 03 00:03:19 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b22db8af964a520e54e24e3,Tue Aug 06 21:22:17 +0000 2013,-240,-76.72357499999998,39.151991,Bakery,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Tue Aug 06 21:59:04 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Tue Aug 06 22:00:49 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Thu Aug 08 13:04:47 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Fri Aug 09 20:53:33 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Fri Aug 09 20:55:11 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Tue Aug 13 20:03:57 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf9aa40b182c9b6ea57795a,Tue Aug 13 21:44:21 +0000 2013,-240,-76.729391,39.155321,Gas Station / Garage,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Tue Aug 13 22:00:23 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Wed Aug 14 17:58:34 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b146730f964a52096a223e3,Wed Aug 14 22:14:18 +0000 2013,-240,-76.727101,39.153187,Fast Food Restaurant,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Wed Aug 14 22:52:12 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4b22db8af964a520e54e24e3,Thu Aug 15 19:37:09 +0000 2013,-240,-76.72357499999998,39.151991,Bakery,Washington_Baltimore
1675782,4b3fbe83f964a520b9ad25e3,Mon Aug 19 18:45:33 +0000 2013,-240,-76.72457799999998,39.153185,Burrito Place,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Mon Aug 19 19:28:44 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Tue Aug 20 14:09:06 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Wed Aug 21 14:02:55 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf2af11767076b0b975bf98,Wed Aug 21 14:03:35 +0000 2013,-240,-76.726005,39.157137,Clothing Store,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Sun Aug 25 13:17:41 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4b22db8af964a520e54e24e3,Tue Aug 27 23:04:44 +0000 2013,-240,-76.72357499999998,39.151991,Bakery,Washington_Baltimore
1675782,4ad4c019f964a520eff020e3,Wed Aug 28 22:38:16 +0000 2013,-240,-76.72485,39.157156,Mall,Washington_Baltimore
1675782,4bf9aa40b182c9b6ea57795a,Fri Aug 30 21:10:53 +0000 2013,-240,-76.729391,39.155321,Gas Station / Garage,Washington_Baltimore
